name,extID,minswitches,minduration
WOERTH(RHEIN) BADALLEE (Germany),008093254,2,5.85
ELZACH (Germany),008014344,1,7.133333333333334
ELZE(HAN) (Germany),008013420,1,2.5166666666666666
ELZTAL-DALLAU (Germany),008014150,1,6.3
ELZTAL-NECKARBURKEN (Germany),008014149,1,6.266666666666667
ELZ(LIMBURG/LAHN) (Germany),008011543,2,6.183333333333334
ELZ(LIMBURG/LAHN) SUED (Germany),008011542,2,5.933333333333334
UELZEN (Germany),008013623,1,2.6666666666666665
EBSTORF(UELZEN) (Germany),008013641,2,3.316666666666667
SEELZE (Germany),008013560,1,2.65
EMDEN HBF (Germany),008021097,1,5.05
EMDEN AUSSENHAFEN (Germany),008021456,1,5.75
EMMELSHAUSEN (Germany),008025251,2,7.033333333333333
ROMMELSHAUSEN (Germany),008029516,2,5.916666666666667
BODELSHAUSEN (Germany),008029340,2,7.2
GUNDELSHAUSEN (Germany),008026315,1,4.75
NAGOLD-ISELSHAUSEN (Germany),008094404,2,7.15
GOELSHAUSEN INDUSTRIEGEBIET (Germany),008038308,2,6.6
BOEHRINGEN-RICKELSHAUSEN (Germany),008014570,2,7.966666666666667
WAIGOLSHAUSEN (Germany),008022474,1,3.7666666666666666
EMMENDINGENMUNDINGEN (Germany),008014330,1,6.6
IMMENDINGEN (Germany),008014534,1,7.566666666666666
IMMENDINGEN MITTE (Germany),008080298,2,7.55
IMMENDINGEN ZIMMERN (Germany),008072031,2,7.683333333333334
ALLMENDINGEN (Germany),008029236,1,6.5
TUEBINGEN-DERENDINGEN (Germany),008029334,2,6.883333333333334
NENDINGEN(B TUTTLINGEN) (Germany),008029263,2,7.583333333333333
EMMERICH (Germany),008010288,1,5.816666666666666
EMMERICH-PRAEST (Germany),008010286,1,5.733333333333333
EMSDETTEN (Germany),008021062,1,4.083333333333333
ETTENHAUSEN (Germany),008016127,1,2.9166666666666665
HEIMSTETTEN (Germany),008020082,2,4.65
HOCHSTETTEN (Germany),008040619,2,6.6
GERADSTETTEN (Germany),008029522,2,6.1
NEUSS AM KAISER (Germany),008015538,1,4.983333333333333
KAISERSLAUTERN GALGENSCHANZE (Germany),008019685,2,5.9
ENGEN (Germany),008014554,1,7.55
MUEHLHAUSEN(B ENGEN) (Germany),008014556,2,7.7
ENGSTINGEN (Germany),008029276,3,11.016666666666667
ENGERS (Germany),008019493,2,7.233333333333333
ENGERTSHAM (Germany),008026515,1,6.533333333333333
ENGELSKIRCHEN (Germany),008008398,1,5.666666666666667
ENGELSKIRCHEN-RUEND. (Germany),008008397,1,5.8
LEIPZIG-ENGELSDORF (Germany),008065628,1,1.5166666666666666
ENNEPETAL (Germany),008008134,1,4.116666666666666
REMSCHEID-LENNEP (Germany),008008452,1,4.75
WELSCHEN ENNEST (Germany),008008260,1,5.333333333333333
ISERLOHN-HENNEN (Germany),008008018,1,4.366666666666666
HENNIGSDORF(B BERLIN) (Germany),008003544,0,Inf
NENNIG (Germany),008025194,2,8.266666666666667
BENNIGSEN (Germany),008013515,1,2.7666666666666666
HENNIGSDORF (S) (Germany),008085769,0,Inf
NENNIGMUEHLE (Germany),008006396,2,4.4
OBERLENNINGEN (Germany),008029293,3,6.85
UNTERLENNINGEN (Germany),008029292,3,6.816666666666666
ISERLOHN (Germany),008008238,1,4.55
EPPELSHEIM(RHEINHESS) (Germany),008019329,2,6.65
EPPELBORN (Germany),008025442,2,7.016666666666667
EPPELBORN-BUBACH (Germany),008025443,2,7.066666666666666
HEPPENHEIM(BERGSTR) (Germany),008011307,1,4.85
EPPERTSHAUSEN (Germany),008011170,1,4.95
KOELN-MUELHEIM (Germany),008015541,1,4.9
MUELHEIM(RUHR)HBF (Germany),008010218,0,4.283333333333333
EPPINGEN (Germany),008014096,1,6.6
EPPINGEN WEST (Germany),008094193,2,6.566666666666666
EPPINGEN-RICHEN (Germany),008014191,1,6.216666666666667
GOEPPINGEN (Germany),008029066,1,6.366666666666666
GOEPPINGEN-FAURNDAU (Germany),008029064,1,6.316666666666666
HOPPINGEN (Germany),008002039,1,4.683333333333334
EPPSTEIN (Germany),008011114,2,4.85
EPPSTEIN-BREMTHAL (Germany),008061865,2,4.9
BECHSTEDT-TRIPPSTEIN (Germany),008016295,2,3.15
ERBACH(ODENW) (Germany),008011414,1,5.516666666666667
ERBACH(WUERTT) (Germany),008029112,1,6.066666666666666
ERBACH(ODENW) NORD (Germany),008000756,1,5.483333333333333
EFFOLDERBACH (Germany),008011233,2,5.066666666666666
KELSTERBACH (Germany),008011208,2,4.6
ERDING (Germany),008020078,2,5.1
AUFHAUSEN(B ERDING) (Germany),008020076,2,5.016666666666667
ERFTSTADT (Germany),008015454,1,5.133333333333334
ESSEN HBF - GRUENE HAUPTSTADT EUROPAS (Germany),008010184,0,4.066666666666666
HEIDELBERG-ALTSTADT (Germany),008014112,1,5.333333333333333
HEIDELBERG-WESTSTADT/SUEDSTADT (Germany),008069606,1,5.283333333333333
MEISSEN ALTSTADT (Germany),008089409,2,3.05
STOLBERG-ALTSTADT (Germany),008015377,3,6.383333333333334
NECKARGEMUEND ALTSTADT (Germany),008069608,1,5.5
ERFURT HBF (Germany),008016043,0,1.55
ERFURT OST (Germany),008016463,1,2.033333333333333
ERFURT NORD (Germany),008016426,1,1.9833333333333334
ERFURT-BISCHLEBEN (Germany),008016047,1,1.8333333333333333
FUERFURT (Germany),008011444,1,5.783333333333333
QUERFURT (Germany),008023069,2,2.216666666666667
ARFURT(LAHN) (Germany),008011447,1,5.916666666666667
FRANKFURT(MAIN) (Germany),008002705,0,4.05
ERKELENZ (Germany),008015183,1,5.533333333333333
ERKERSREUTH (Germany),008026042,2,4.8
ERKRATH (Germany),008008085,1,4.8
ERKNER (S) (Germany),008085760,0,Inf
RUNKEL-KERKERBACH (Germany),008011451,1,5.783333333333333
ERKNER (Germany),008003159,0,Inf
ERKRATH-HOCHDAHL (Germany),008008084,1,4.733333333333333
ERKRATH-NORD (Germany),008008080,1,4.883333333333334
ERKRATH-HOCHD.-MILL. (Germany),008008099,1,4.7
HERZOGENRATH-ALT-MERKSTEIN (Germany),008084538,2,6.283333333333333
OBERHAUSEN-STERKRADE (Germany),008010266,1,4.65
ERLANGEN (Germany),008022163,0,3.05
ERLANGEN-BRUCK (Germany),008022164,1,3.216666666666667
ERLANGEN PAUL-GOSSEN-STRASSE (Germany),008085457,1,3.183333333333333
ERLENBACH(MAIN) (Germany),008022637,2,5.083333333333333
LAUDENBACH AM MAIN (Germany),008022640,2,5.633333333333334
OFFENBACH(MAIN) KAISERLEI (Germany),008023473,1,4.466666666666667
OFFENBACH(MAIN)OST (Germany),008011160,1,4.566666666666666
OFFENBACH(MAIN)HBF (Germany),008011059,1,4.566666666666666
OFFENBACH(MAIN) MARKTPLATZ (Germany),008023460,1,4.516666666666667
OFFENBACH(MAIN) LEDERMUSEUM (Germany),008023486,1,4.5
FRANKFURT AM MAIN FLUGHAFEN FERNBAHNHOF (Germany),008061676,0,4.4
BERLIN-HALENSEE (Germany),008007806,0,Inf
NUERNBERG-ERLENSTEGEN (Germany),008022322,1,3.6333333333333333
BERLIN GEHRENSEESTR. (Germany),008003236,0,Inf
MITTELHERWIGSDORF (Germany),008006114,2,3.9166666666666665
OTTERWISCH (Germany),008047987,1,2.4
WUSTERWITZ (Germany),008024016,0,1.0333333333333334
OBERODERWITZ (Germany),008006118,1,3.066666666666667
NIEDERODERWITZ (Germany),008006117,1,3.8833333333333333
ESCHBORN (Germany),008011127,2,4.516666666666667
ESCHBORN SUED (Germany),008011135,2,4.483333333333333
ESCHBORN-NIEDERHOEC. (Germany),008011128,2,4.55
ESCHEDE (Germany),008013629,1,2.816666666666667
ESCHWEGE (Germany),008005472,1,3.55
ESCHHOFEN (Germany),008011452,1,5.3
ESCHELBRONN (Germany),008050811,1,5.983333333333333
ESCHENLOHE (Germany),008020298,2,5.383333333333334
ESCHENBACH(B MARKT ERLBACH) (Germany),008022494,1,3.966666666666667
ROETHENBACH(OBERPF) (Germany),008026156,1,4.5
REICHENBACH(OBERLAUSITZ) (Germany),008006091,2,3.283333333333333
OBERSULM-ESCHENAU (Germany),008029659,1,5.666666666666667
WINDISCHESCHENBACH (Germany),008026112,2,5.05
OBERROTHENBACH (Germany),008006638,2,3.533333333333333
OBERURSELWEISSKIRCHEN/STEINBACH (Germany),008011131,2,4.65
WALTERSHAUSEN SCHNEPFENTHAL (Germany),008016069,2,2.6166666666666667
EHLERSHAUSEN (Germany),008013635,1,2.65
FRANKFURT-ESCHERSHEIM (Germany),008011147,2,4.55
ELFERSHAUSEN-TRIMBERG (Germany),008022553,2,4.333333333333333
SONDERSHAUSEN (Germany),008016446,1,2.783333333333333
WALTERSHAUSEN (Germany),008016068,2,2.533333333333333
PETERSHAUSEN(OBB) (Germany),008020450,1,4.4
WOELFERSHAUSEN (Germany),008016140,2,3.95
ESCHWEGE-NIEDERHONE (Germany),008091310,1,3.5
ESCHWEILER (Germany),008085199,1,5.916666666666667
ESCHWEILER HBF (Germany),008015336,1,5.916666666666667
ESCHWEILER-WEST (Germany),008069832,2,6.083333333333333
ESCHWEILER-NOTHBERG (Germany),008069834,2,6.016666666666667
ESCHWEILER-ST.JOERIS (Germany),008013799,2,6.633333333333334
ESCHWEILER TALBAHNHOF (Germany),008069831,2,6.05
RIESCHWEILER (Germany),008019735,2,7.2
THALEISCHWEILER-FROESCHEN (Germany),008019748,2,7.083333333333333
ESENS(OSTFRIESL) (Germany),008021445,2,5.333333333333333
BOESENSELL (Germany),008021008,1,4.266666666666667
WEESENSTEIN (Germany),008006031,1,2.566666666666667
ESPELKAMP (Germany),008021504,1,3.7666666666666666
ESPENAU-MOENCHEHOF (Germany),008005183,2,3.6
ESSEN WEST (Germany),008010191,1,4.266666666666667
ESSEN SUED (Germany),008010230,1,4.283333333333333
ESSEN-BORBECK (Germany),008010244,1,4.566666666666666
ESSEN-HUEGEL (Germany),008010232,1,4.383333333333334
ESSEN-STEELE (Germany),008010209,1,4.283333333333333
ESSEN-WERDEN (Germany),008010233,1,4.433333333333334
ESSEN-BORBECK SUED (Germany),008010200,1,4.55
ESSLINGEN-METTINGEN (Germany),008029053,2,5.95
WENDLINGEN(NECKAR) (Germany),008029285,1,6.116666666666666
BENNINGEN(NECKAR) (Germany),008029592,2,6.083333333333333
SCHWENNINGEN(NECKAR) (Germany),008029436,2,7.433333333333334
GETTENAU-BINGENHEIM (Germany),008011398,2,5.333333333333333
HEIDENHEIM-MERGELSTETTEN (Germany),008029703,2,5.983333333333333
ETTLINGEN STADT (Germany),008040609,2,5.65
ETTLINGEN WEST (Germany),008014238,1,5.733333333333333
"ERBPRINZ/SCHLOSS, ETTLINGEN (Germany)",008040688,2,5.633333333333334
"WASEN, ETTLINGEN (Germany)",008040683,2,5.616666666666666
"ALBGAUBAD, ETTLINGEN (Germany)",008040639,2,5.683333333333334
"NEUWIESENREBEN, ETTLINGEN (Germany)",008011553,2,5.583333333333333
REICHENBACH(B. ETTLINGEN) (Germany),008040632,2,6.15
ZUETTLINGEN (Germany),008029643,1,6.8
EUSKIRCHEN (Germany),008015427,1,5.383333333333334
EUSKIRCHEN-KUCHENHEIM (Germany),008015451,2,5.633333333333334
EUSKIRCHEN-GROSSBUELLESHEIM (Germany),008015425,1,5.666666666666667
EUSKIRCHEN-KREUZWEINGARTEN (Germany),008015446,2,6.2
EUSKIRCHEN-STOTZHEIM (Germany),008015445,2,6.116666666666666
EUSKIRCHEN ZUCKERFABRIK (Germany),008015444,2,6.066666666666666
EMSKIRCHEN (Germany),008022499,1,3.2
EUTIN (Germany),008001354,1,3.3833333333333333
EUTINGEN IM GAEU (Germany),008029398,1,6.7
EUTINGEN(BADEN) (Germany),008029499,1,6.133333333333334
GAUTING (Germany),008020327,2,4.7
REHFELD(FALKENBERG) (Germany),008023411,1,2.25
FALKENSEE (Germany),008003536,0,Inf
FALKENSEE-FINKENKRUG (Germany),008003535,0,Inf
FALKENSEE-SEEGEFELD (Germany),008025936,1,Inf
FRANKENSTEIN(PFALZ) (Germany),008019407,1,5.666666666666667
HARTENSTEIN (Germany),008006656,2,3.9833333333333334
WOLKENSTEIN (Germany),008006426,2,3.783333333333333
SEHMA (Germany),008006432,2,4.2
FELLBACH (Germany),008029514,2,5.783333333333333
KAEMPFELBACH-ERSINGN (Germany),008029503,1,6.083333333333333
KAEMPFELBACH-ERS. W (Germany),008037643,1,6.1
FELSBERG-GENSUNGEN (Germany),008005373,1,3.7
FELSBERG-WOLFERSHAUSEN (Germany),008005371,1,3.5833333333333335
BODELSBERG (Germany),008002316,2,6.116666666666666
HANGELSBERG (Germany),008003162,0,Inf
BERLIN-PICHELSBERG (Germany),008035415,0,Inf
FEUCHT (Germany),008022336,1,3.0833333333333335
FEUCHT OST (Germany),008085345,1,3.316666666666667
FEUCHT-MOOSBACH (Germany),008022337,1,3.15
TREUCHTLINGEN (Germany),008020369,0,3.6166666666666667
FISCHEN-LANGENWANG (Germany),008002380,1,6.5
FINSTERWALDE(NIEDERLAUSITZ) (Germany),008004328,1,1.9
OSTERWALD (Germany),008013423,1,2.683333333333333
BERLIN PLAENTERWALD (Germany),008003357,0,Inf
NEUMUENSTER STADTWALD (Germany),008046175,2,2.9833333333333334
KIRCHSCHEIDUNGEN (Germany),008016638,2,2.5
FLENSBURG (Germany),008001427,1,4.083333333333333
RAVENSBURG (Germany),008029153,1,6.533333333333333
RAVENSBURG-OBERZELL (Germany),008029155,2,6.833333333333333
FRIEDELHAUSEN (Germany),008011685,1,4.766666666666667
EGLHARTING (Germany),008020205,2,4.616666666666666
FLOERSHEIM(MAIN) (Germany),008011120,2,4.666666666666667
HATTERSHEIM(MAIN) (Germany),008011118,2,4.55
FRANKFURT AM MAIN FLUGHAFEN REGIOBAHNHOF (Germany),008011090,0,4.4
FRANKFURT AM MAIN - STADION (Germany),008011089,1,4.333333333333333
MUEHLHEIM(MAIN) (Germany),008011058,1,4.566666666666666
STEINHEIM(MAIN) (Germany),008011057,1,4.483333333333333
FUERTH WESTVORSTADT (Germany),008022762,2,3.3833333333333333
ZITTAU VORSTADT (Germany),008006963,2,3.65
FORCHHEIM(OBERFR) (Germany),008022132,1,3.216666666666667
KIRCHHEIM(TECK) (Germany),008029287,2,6.383333333333334
KIRCHHEIM(NECKAR) (Germany),008029613,1,5.95
KIRCHHEIMBOLANDEN (Germany),008044102,2,6.483333333333333
KIRCHHEIM(TECK)-OETLINGEN (Germany),008029286,2,6.333333333333333
KIRCHHEIM(UNTERFR) (Germany),008029761,2,4.733333333333333
FICHTENBERG (Germany),008029585,1,5.35
MUENCHEN LEUCHTENBERGRING (Germany),008020086,2,4.183333333333334
LICHTENBERG-HOELLEN. (Germany),008026020,2,4.65
LICHTENBERG(ERZGEB) (Germany),008046273,2,4.233333333333333
FORST(LAUSITZ) (Germany),008004044,1,1.7333333333333334
FORSTING (Germany),008020220,2,5.366666666666666
FORSTHAUS (Germany),008015116,1,5.05
GRUB AM FORST (Germany),008022811,1,2.5833333333333335
FRANKENTHAL SUED (Germany),008015832,1,5.166666666666667
FRANKENBERG(EDER) (Germany),008005310,2,5.35
FRANKENBERG(SACHS) (Germany),008042956,2,3.4
FRANKENBERG(SACHS) SUED (Germany),008042957,2,3.3666666666666667
FRANKENSTEIN(SACHS) (Germany),008006370,1,3.316666666666667
FRANKENTHAL-FLOMERSH (Germany),008019383,2,5.416666666666667
FRANKENBERG-GOSSBERG (Germany),008005332,2,5.316666666666666
FRANKENBERG-VIERMUENDEN (Germany),008005308,2,5.133333333333334
NUERNBERG FRANKENSTADION (Germany),008022957,1,2.966666666666667
FRANKFURT(MAIN)HBF (Germany),008011068,0,4.05
FRANKFURT(MAIN)FLUGH (Germany),008002745,0,4.4
FRANKFURT(MAIN)SUED (Germany),008011065,0,4.3
FRANKFURT(MAIN)WEST (Germany),008011124,2,4.366666666666666
FRANKFURT(MAIN)MESSE (Germany),008032564,2,4.333333333333333
FRANKFURT(MAIN)OST (Germany),008011080,1,4.766666666666667
FRANKFURT-NIED (Germany),008011099,2,4.35
FRANKFURT-HOECHST (Germany),008011101,1,4.366666666666666
FRANKFURT-LOUISA (Germany),008011095,1,4.55
FRANKFURT(ODER) (Germany),008003171,0,1.0166666666666666
RAUENSTEIN(THUER) (Germany),008016235,1,4.283333333333333
LENGEFELD-RAUENSTEIN (Germany),008006394,2,4.266666666666667
HAUENSTEIN MITTE (Germany),008091925,2,6.566666666666666
HAUENSTEIN(PFALZ) (Germany),008019690,2,6.616666666666666
LAUENSTEIN(SACHS) (Germany),008006041,1,3.066666666666667
FRAUENAU (Germany),008026470,3,6.733333333333333
FRECHEN-KOENIGSDORF (Germany),008015325,1,5.05
MUENCHEN-FREIHAM (Germany),008086364,2,4.3
FRECKLEBEN (Germany),008024172,1,2.25
OBERBRECHEN (Germany),008011484,1,5.583333333333333
RECHENBERG (Germany),008046278,2,4.65
NIEDERBRECHEN (Germany),008011483,1,5.2
FREIBERG(SACHS) (Germany),008006349,2,3.45
SULZ(NECKAR) (Germany),008029403,1,6.6
MARBACH(NECKAR) (Germany),008029593,2,6.116666666666666
WERNAU(NECKAR) (Germany),008029284,2,6.2
FREITAL-HAINSBERG (Germany),008006342,1,2.433333333333333
FREITAL-HAINSBERG WEST (Germany),008006339,1,2.466666666666667
FREIBURG(BREISG) ZOB (Germany),008021854,0,6.35
FREIBURG(BREISGAU) HBF (Germany),008014350,0,6.35
FREIBURG-HERDERN (Germany),008014349,1,6.516666666666667
FREIBURG-WIEHRE (Germany),008014364,1,6.566666666666666
FREIBURG-ZAEHRINGEN (Germany),008014348,1,6.566666666666666
FREIBURG-ST GEORGEN (Germany),008014404,1,6.966666666666667
FREILASSING (Germany),008020110,1,5.6
FREILASSING-HOFHAM (Germany),008097854,2,5.816666666666666
FREISING (Germany),008020487,1,4.566666666666666
PULLING(B FREISING) (Germany),008020488,2,4.733333333333333
NEUFAHRN(B FREISING) (Germany),008020489,2,4.65
FREIBURG-LITTENWEILER (Germany),008014365,1,6.633333333333334
FREINSHEIM (Germany),008019352,2,5.583333333333333
FREIMERSHEIM(RHEINH) (Germany),008056703,2,6.366666666666666
RHEINSHEIM (Germany),008014087,1,6.066666666666666
SINSHEIM-REIHEN (Germany),008014189,1,6.1
RUELZHEIM FREIZEITZENTRUM (Germany),008092082,2,6.166666666666667
FREITAL-DEUBEN (Germany),008006341,1,2.4
FREITAL-POTSCHAPPEL (Germany),008006340,1,2.35
FREITAL-COSSMANNSDORF (Germany),008093818,2,3.55
FRENZ (Germany),008024188,1,1.9
FREUDENBERG-KIRSCHFURT (Germany),008022650,2,5.566666666666666
FREUDENSTADT HBF (Germany),008029492,1,7.383333333333334
SCHOPFLOCH(B FREUDENSTADT) (Germany),008029489,1,7.116666666666666
FROENDENBERG (Germany),008008205,1,4.133333333333334
FROENDENBERG-ARDEY (Germany),008008011,2,4.2
FREYBURG(UNSTRUT) (Germany),008016648,2,2.2666666666666666
SCHWALMSTADT-TREYSA (Germany),008005379,1,3.783333333333333
CHEMNITZ GUSTAV-FREYTAG-STRASSE (Germany),008014120,2,3.183333333333333
FREIHUNG (Germany),008026158,1,4.4
FREUSBURG SIEDLUNG (Germany),008019545,2,6.15
FRIDINGEN(B TUTTLINGEN) (Germany),008029260,1,7.35
FRIEDBERG SUED (Germany),008002121,2,5.316666666666666
FRIEDBERG-DORHEIM (Germany),008011385,2,4.966666666666667
HAMBURG FRIEDRICHSBERG (Germany),008001122,2,2.033333333333333
FRIEDLAND(HAN) (Germany),008013047,1,3.05
FRIEDRICHSHAFEN LANDRATSAMT (Germany),008064618,2,6.95
FRIEDRICHRODA (Germany),008016071,2,2.716666666666667
REINHARDSBRUNN-FRIEDRICHRODA (Germany),008016070,2,2.683333333333333
FRIEDRICHSGABE (Germany),008059306,3,2.966666666666667
FRIEDRICHSTADT (Germany),008001550,1,4.266666666666667
FRIEDRICHSSEGEN (Germany),008019599,2,6.716666666666667
FRIEDRICHSDORF-SEULB (Germany),008011138,2,4.916666666666667
FRIEDRICHSHOEHE (Germany),008059841,2,5.1
FRIEDRICHSDORF(TAUNUS) (Germany),008011140,2,4.95
FRIEDRICHSDORF-KOEP. (Germany),008011141,1,5.416666666666667
FRIEDRICHSHAFEN-FISCHBACH (Germany),008029166,2,7.1
FRIEDRICHSHAFEN FLUGHAFEN (Germany),008037288,2,6.816666666666666
FRIEDRICHSHAFEN-LOEWENTAL (Germany),008029159,2,7.083333333333333
DUESSELDORF FRIEDRICHSTADT (Germany),008008328,1,4.8
DRESDEN-FRIEDRICHSTADT (Germany),008006052,1,3.183333333333333
FRIEDRICHSTHAL(SAAR) (Germany),008025424,2,6.966666666666667
FRIEDRICHSTHAL(SAAR) MITTE (Germany),008072181,2,6.933333333333334
FRIESENHEIM(BADEN) (Germany),008014318,1,6.45
FRITZLAR (Germany),008005282,1,4.083333333333333
FRITZLAR-UNGEDANKEN (Germany),008005281,1,4.2
FROHBURG (Germany),008023535,2,2.1
VOHBURG (Germany),008026326,1,4.05
ESSEN-FROHNHAUSEN (Germany),008010417,1,4.3
SCHOENEBECK-FROHSE (Germany),008016248,1,2.183333333333333
LINDENBERG(MARK) (Germany),008003311,1,1.3333333333333333
WEIDENBERG (Germany),008022258,2,4.25
FULDA (Germany),008005637,0,3.1333333333333333
FULDATAL-IHRINGSHAUSEN (Germany),008005357,1,3.55
NEUHOF(KR FULDA) (Germany),008005634,1,3.6333333333333333
ROTENBURG A.D. FULDA (Germany),008005412,1,3.4166666666666665
MULDA(SACHS) (Germany),008046274,2,4.316666666666666
FUERSTENWALD (Germany),008005292,2,3.783333333333333
FUERSTENFELDBRUCK (Germany),008020359,2,4.55
FUERSTENZELL (Germany),008026513,1,6.366666666666666
FUERSTENBERG(HAVEL) (Germany),008028031,0,Inf
FUERSTENWALDE(SPREE) (Germany),008003290,0,Inf
FUERSTENWALDE SUED (Germany),008003291,1,1.0166666666666666
KONSTANZ-FUERSTENBERG (Germany),008080251,2,8.25
WUESTENFELDE (Germany),008028704,1,3.4833333333333334
STEINFELD(OLDB) (Germany),008021621,1,4.7
ALTENFELD(RHOEN) (Germany),008005856,1,3.9166666666666665
BRUCKMUEHL-HEUFELD (Germany),008020253,2,5.133333333333334
STEINFELD(STENDAL) (Germany),008024577,1,1.45
SCHOENWALDE(SPREEWALD) (Germany),008004008,0,1.15
LUEBBEN(SPREEWALD) (Germany),008004010,0,1.3333333333333333
LUEBBENAU(SPREEWALD) (Germany),008004012,0,1.0833333333333333
MITTENWALD (Germany),008020291,2,6.133333333333334
FORTH (Germany),008022222,2,3.966666666666667
FURTH(B DEISENHOFEN) (Germany),008020250,2,4.366666666666666
FURTH I WALD (Germany),008026267,1,5.366666666666666
FUERTH(BAY)HBF (Germany),008022188,1,2.95
ST GEORGEN(SCHWARZW) (Germany),008014518,1,7.3
GIESSEN (Germany),008011033,1,4.5
FUESSEN (Germany),008002394,1,6.65
FRANKFURT-SOSSENHEIM (Germany),008011107,2,4.95
GADEBUSCH (Germany),008058192,1,2.65
LEVERKUSEN-SCHLEBUSCH (Germany),008008187,1,4.783333333333333
BUSCHOW (Germany),008024072,0,Inf
RADEBURG (Germany),008006907,2,3.466666666666667
GAILDORF WEST (Germany),008029587,1,4.933333333333334
GAMMERTINGEN (Germany),008047019,2,7.416666666666667
MERTINGEN BAHNHOF (Germany),008002056,1,4.45
NUERTINGEN (Germany),008029299,1,6.216666666666667
HERBERTINGEN (Germany),008029249,1,6.55
HERBERTINGEN ORT (Germany),008029184,1,6.766666666666667
AMMERBUCH-ENTRINGEN (Germany),008029330,2,6.8
VILLINGEN-SCHWENNINGEN HAMMERSTATT (Germany),008071996,2,7.4
GARBENTEICH (Germany),008011418,2,5.033333333333333
GARCHING(ALZ) (Germany),008020032,2,5.716666666666667
MUENCHEN-FELDMOCHING (Germany),008020493,2,4.4
GARDELEGEN (Germany),008024057,1,2.066666666666667
GARDING (Germany),008050644,1,5.133333333333334
GARDING-SANDWEHLE (Germany),008050655,1,5.183333333333334
WUPPERTAL-ZOOLOGISCHER GARTEN (Germany),008008148,1,4.383333333333334
BERLIN BOTANISCHER GARTEN (Germany),008033458,0,Inf
BERLIN ZOOLOGISCHER GARTEN (S) (Germany),008085189,0,Inf
GAU ALGESHEIM (Germany),008019045,2,5.7
RODGAU-JUEGESHEIM (Germany),008011166,2,5.05
GAU BICKELHEIM (Germany),008019224,2,6.116666666666666
WELGESHEIM-ZOTZENHEIM (Germany),008019222,2,6.7
RUTESHEIM (Germany),008029445,2,6.3
MECKESHEIM (Germany),008014172,1,5.433333333333334
ILLESHEIM (Germany),008022515,2,3.9
RINGLEBEN-GEBESEE (Germany),008016438,1,2.2
GEBRA(HAINLEITE) (Germany),008016524,2,3.216666666666667
